customer_id,customer_name,gender,age,country,customer_segment,order_id,order_date,shipping_date,delivery_date,delivery_time_days,order_status,product_id,product_name,product_category,sub_category,brand,supplier_name,quantity,unit_price,total_amount,discount_percentage,shipping_cost,profit,profit_margin,warehouse_location,shipping_provider,Customer_rating,return_flag,product_views,add_to_cart_count,repeat_purchase_flag,payment_method,sales_channel
CUST5763,Kevin Phillips,Female,29,South Africa,New,ORD010328,7/19/2024,7/22/2024,7/29/2024,7,Cancelled,PROD718,NovaTech Men Wear,Fashion,Men Wear,NovaTech,PrimeSource,8,89.42,715.36,42.49,95.81,113.96,15.93,Lagos,UPS,1,Yes,2214,380,No,Wallet,Mobile_App
CUST6057,Rebecca Hicks,Female,45,South Africa,Vip,ORD010329,9/20/2022,9/24/2022,9/25/2022,1,Delivered,PROD925,OmniCore Cleaning,Home Appliances,Cleaning,OmniCore,PrimeSource,6,1005.78,6034.68,51.32,26.92,-734.6,-12.17,Lagos,FedEx,2,Yes,652,27,No,Card,Website
CUST1237,Jonathan Williams,Female,58,Nigeria,New,ORD010330,8/29/2022,8/29/2022,9/7/2022,9,Delivered,PROD824,Zentrix Laptops,Electronics,Laptops,Zentrix,GlobalTech,4,800.24,3200.96,32.06,37.14,-442.1,-13.81,Abuja,DHL,5,No,3854,458,No,Wallet,Marketplace
CUST3122,Douglas Smith,Male,38,Nigeria,Returning,ORD010331,3/14/2024,3/18/2024,3/22/2024,39,Returned,PROD598,Zentrix Gaming Accessories,Gaming,Gaming Accessories,Zentrix,NextWave,5,731.95,3659.75,9.47,91.06,1211.21,33.1,Abuja,UPS,0,No,3963,163,Yes,Transfer,Website
CUST7110,David Short,Female,61,South Africa,New,ORD010332,8/8/2024,8/7/2024,8/15/2024,8,Returned,PROD752,Zentrix Gaming Accessories,Gaming,Gaming Accessories,Zentrix,GlobalTech,8,1128.87,9030.96,28.63,38.59,780.07,8.64,Lagos,DHL,2,Yes,427,63,No,Transfer,Store
CUST3871,Emily Stark,Male,28,Ghana,New,ORD010333,7/13/2022,7/12/2022,7/14/2022,2,Delivered,PROD858,Auralis Accessories,Electronics,Accessories,Auralis,SupplyHub Ltd,3,993.62,2980.86,58.73,60.72,938.07,31.47,Abuja,DHL,0,Yes,3336,551,No,Card,Store
CUST4919,Christine Cummings,Female,33,Ghana,New,ORD010334,10/28/2023,10/30/2023,11/1/2023,2,Returned,PROD417,HyperGrid Shoes,Fashion,Shoes,HyperGrid,NextWave,2,244.97,489.94,3.04,23.18,143.42,29.27,Lagos,GIG,5,Yes,3151,347,No,Wallet,Marketplace
CUST8081,Tracy Dawson,Male,24,Kenya,Returning,ORD010335,11/27/2022,11/28/2022,12/5/2022,7,Delivered,PROD774,Auralis Consoles,Gaming,Consoles,Auralis,PrimeSource,5,962.42,4812.1,51.93,41.91,1244.41,25.86,Accra,FedEx,5,No,103,1,Yes,Transfer,Website
CUST9121,Donna Rivera,Female,37,South Africa,New,ORD010336,7/7/2023,7/7/2023,7/16/2023,9,Returned,PROD850,HyperGrid Women Wear,Fashion,Women Wear,HyperGrid,SupplyHub Ltd,2,259.31,518.62,8.66,25.03,-2.48,-0.48,Lagos,UPS,5,Yes,2454,177,No,Cash,Website
CUST4845,Louis Harris,Female,54,Nigeria,Vip,ORD010337,4/27/2024,4/27/2024,4/30/2024,3,Delivered,PROD887,HyperGrid Cleaning,Home Appliances,Cleaning,HyperGrid,NextWave,1,531.36,531.36,10.49,61.8,136.15,25.62,Lagos,DHL,2,No,2484,356,Yes,Cash,Store
CUST4163,Maria Turner,Male,59,South Africa,Returning,ORD010338,3/18/2024,3/20/2024,3/26/2024,6,Returned,PROD725,HyperGrid Shoes,Fashion,Shoes,HyperGrid,GlobalTech,8,48.25,386,37.9,49.55,5.82,1.51,Accra,DHL,5,No,4288,154,No,Card,Store
CUST3746,Lucas Johnston,Female,21,Ghana,New,ORD010339,3/12/2024,3/17/2024,3/18/2024,1,Cancelled,PROD914,NovaTech Smartphones,Electronics,Smartphones,NovaTech,GlobalTech,3,2482.24,7446.72,47.12,54.58,568.06,7.63,Abuja,FedEx,4,Yes,1807,5,No,Card,Website
CUST2859,Casey Terry,Male,48,South Africa,Returning,ORD010340,1/27/2024,1/31/2024,1/30/2024,-1,Returned,PROD485,Auralis Accessories,Electronics,Accessories,Auralis,NextWave,4,1871.71,7486.84,49,148.65,64.97,0.87,Accra,GIG,4,Yes,2798,66,Yes,Cash,Website
CUST9570,Heather Chan,Male,18,Nigeria,New,ORD010341,6/27/2023,1/7/2023,7/4/2023,3,Cancelled,PROD175,NovaTech Kitchen,Home Appliances,Kitchen,NovaTech,GlobalTech,3,424.65,1273.95,53.06,97.5,-32.51,-2.55,Lagos,UPS,1,No,4872,356,No,Transfer,Marketplace
CUST7683,Laura Todd,Male,59,Nigeria,Returning,ORD010342,12/12/2023,12/15/2023,12/18/2023,3,Delivered,PROD787,Auralis Cooling,Home Appliances,Cooling,Auralis,SupplyHub Ltd,6,1314.18,7885.08,5.08,96.14,-408.3,-5.18,Lagos,UPS,5,Yes,244,44,Yes,Wallet,Mobile_App
CUST3166,Brandy Reyes,Female,27,Ghana,New,ORD010343,10/3/2022,10/5/2022,9/10/2022,4,Delivered,PROD375,HyperGrid Smartphones,Electronics,Smartphones,HyperGrid,SupplyHub Ltd,5,646.33,3231.65,41.34,133.88,160.28,4.96,Lagos,GIG,3,No,395,65,No,Wallet,Website
CUST6546,Roger Mason,Male,19,Nigeria,New,ORD010344,3/21/2023,3/20/2023,3/21/2023,1,Returned,PROD200,Zentrix Laptops,Electronics,Laptops,Zentrix,PrimeSource,6,1706.68,10240.08,4.18,136.63,3116.94,30.44,Lagos,UPS,5,Yes,697,67,No,Wallet,Mobile_App
CUST3321,Kenneth Perry,Female,35,Ghana,New,ORD010345,2/25/2023,2/3/2023,3/12/2023,10,Cancelled,PROD581,Auralis Kitchen,Home Appliances,Kitchen,Auralis,GlobalTech,5,459.82,2299.1,42.95,23.92,666.17,28.98,Lagos,FedEx,3,No,2970,530,No,Card,Mobile_App
CUST3828,Karla Livingston,Female,47,Kenya,New,ORD010346,11/29/2023,4/12/2023,8/12/2023,4,Returned,PROD684,Zentrix Cleaning,Home Appliances,Cleaning,Zentrix,PrimeSource,3,865.38,2596.14,48.7,28.56,856.29,32.98,Lagos,FedEx,1,Yes,1867,52,No,Transfer,Marketplace
CUST6295,Angela Oconnor,Female,24,Kenya,New,ORD010347,7/10/2023,7/9/2023,7/13/2023,4,Delivered,PROD876,HyperGrid Cooling,Home Appliances,Cooling,HyperGrid,SupplyHub Ltd,1,394.09,394.09,43.25,84.77,146.91,37.28,Lagos,UPS,2,Yes,227,8,No,Card,Marketplace
CUST6406,Crystal James,Female,38,South Africa,New,ORD010348,12/3/2022,12/2/2022,12/6/2022,4,Pending,PROD716,Auralis Men Wear,Fashion,Men Wear,Auralis,PrimeSource,1,294.67,294.67,23.97,16.56,11.81,4.01,Lagos,DHL,2,Yes,3277,328,No,Transfer,Mobile_App
CUST5097,Bradley Kelly,Female,33,Ghana,New,ORD010349,12/3/2023,12/8/2023,12/14/2023,6,Returned,PROD119,Zentrix Women Wear,Fashion,Women Wear,Zentrix,NextWave,2,217.75,435.5,42.67,125.77,14.76,3.39,Accra,GIG,4,No,138,2,No,Cash,Mobile_App
CUST6660,Megan Wilson,Female,60,Ghana,Returning,ORD010350,5/28/2023,5/31/2023,6/6/2023,6,Returned,PROD615,OmniCore Men Wear,Fashion,Men Wear,OmniCore,NextWave,5,269.85,1349.25,30.63,13.68,-133.98,-9.93,Accra,GIG,4,Yes,1767,331,Yes,Card,Website
CUST9173,Alicia Mcfarland,Male,51,South Africa,Returning,ORD010351,7/20/2023,7/22/2023,7/31/2023,9,Delivered,PROD555,Auralis Smartphones,Electronics,Smartphones,Auralis,NextWave,7,1981,13867,44.69,15.49,-1572.62,-11.34,Abuja,GIG,2,No,4052,339,No,Wallet,Store
CUST1445,,Female,57,Ghana,New,ORD010352,2/22/2024,2/27/2024,2/26/2024,-1,Delivered,PROD252,Auralis Cleaning,Home Appliances,Cleaning,Auralis,NextWave,8,139.88,1119.04,39.06,93.42,116.73,10.43,Lagos,DHL,2,Yes,2903,365,No,Card,Marketplace
CUST7825,Levi Johnson,Male,36,Nigeria,Vip,ORD010353,8/19/2023,8/23/2023,8/24/2023,1,Returned,PROD891,HyperGrid Women Wear,Fashion,Women Wear,HyperGrid,SupplyHub Ltd,1,225.4,225.4,33.98,39,25.24,11.2,Abuja,UPS,5,Yes,1240,221,No,Transfer,Store
CUST1423,Pamela Kirk,Male,28,South Africa,Returning,ORD010354,3/30/2024,3/31/2024,4/10/2024,10,Returned,PROD717,Auralis Gaming Accessories,Gaming,Gaming Accessories,Auralis,SupplyHub Ltd,8,1043.13,8345.04,43.56,115.61,-738.22,-8.85,Lagos,UPS,0,Yes,2163,269,No,Wallet,Marketplace
CUST7659,Steven Calhoun,Female,64,South Africa,Vip,ORD010355,4/4/2024,4/8/2024,4/14/2024,6,Pending,PROD348,Zentrix Gaming Accessories,Gaming,Gaming Accessories,Zentrix,PrimeSource,2,353.65,707.3,8.74,119.11,273.79,38.71,Lagos,UPS,2,No,1811,184,No,Cash,Mobile_App
CUST7441,Susan Harris,Female,65,Ghana,Returning,ORD010356,3/18/2022,3/21/2022,3/25/2022,4,Delivered,PROD418,HyperGrid Smartphones,Electronics,Smartphones,HyperGrid,GlobalTech,6,1068.57,6411.42,42.29,117.87,-230.74,-3.6,Accra,UPS,5,No,483,26,Yes,Wallet,Website
CUST4872,Joshua Waters,Female,59,Ghana,Returning,ORD010357,10/30/2024,11/1/2024,6/11/2024,5,Pending,PROD187,NovaTech Men Wear,Fashion,Men Wear,NovaTech,GlobalTech,6,288.23,1729.38,34.06,77.71,631.45,36.51,Lagos,DHL,4,No,3961,138,Yes,Cash,Website
CUST4420,Heather Norton,Male,28,South Africa,Vip,ORD010358,3/7/2024,3/9/2024,3/12/2024,3,Returned,PROD859,OmniCore Accessories,Electronics,Accessories,OmniCore,GlobalTech,1,1998.47,1998.47,51.66,114.33,15.23,0.76,Abuja,UPS,5,Yes,1712,314,Yes,Wallet,Store
CUST4862,Nicole Holland,Male,28,Nigeria,New,ORD010359,3/9/2024,9/7/2024,9/17/2024,10,Cancelled,PROD730,HyperGrid Women Wear,Fashion,Women Wear,HyperGrid,NextWave,8,105.32,842.56,15.47,125.56,-115.53,-13.71,Accra,UPS,4,Yes,2863,24,No,Wallet,Marketplace
CUST8006,Danielle Lane,Female,34,Nigeria,Returning,ORD010360,10/4/2022,10/8/2022,10/10/2022,2,Delivered,PROD501,OmniCore Shoes,Fashion,Shoes,OmniCore,GlobalTech,1,250.49,250.49,52.07,140.49,91.82,36.66,Lagos,UPS,2,Yes,4751,307,No,Card,Store
CUST6947,William Diaz,Male,30,Ghana,Returning,ORD010361,3/7/2023,3/7/2023,6/3/2023,-1,Cancelled,PROD938,HyperGrid Consoles,Gaming,Consoles,HyperGrid,NextWave,4,525.93,2103.72,59.01,57.34,665.94,31.66,Lagos,DHL,0,No,2311,222,Yes,Card,Website
CUST5045,Jared Sullivan,Male,51,Nigeria,Vip,ORD010362,6/24/2022,6/28/2022,6/27/2022,-1,Cancelled,PROD901,Auralis VR,Gaming,VR,Auralis,GlobalTech,5,506.85,20274,29.77,49.48,5816.31,28.69,Lagos,DHL,4,Yes,608,16,Yes,Transfer,Marketplace
CUST6607,Emily Rose DDS,Female,55,Nigeria,New,ORD010363,12/11/2024,11/12/2024,12/17/2024,6,Delivered,PROD666,Auralis Cooling,Home Appliances,Cooling,Auralis,NextWave,8,351.99,2815.92,20.06,56.51,-187.61,-6.66,Lagos,GIG,4,Yes,1239,34,No,Card,Website
CUST6043,Christine Robinson,Male,57,South Africa,Returning,ORD010364,1/29/2022,2/3/2022,2/5/2022,2,Returned,PROD970,OmniCore Laptops,Electronics,Laptops,OmniCore,NextWave,1,1696.25,1696.25,5.7,92.18,-142.27,-8.39,Abuja,GIG,3,No,4311,523,Yes,Card,Store
CUST2634,Gary Hill,Female,36,Kenya,Returning,ORD010365,10/2/2023,2/10/2023,2/13/2023,3,Returned,PROD337,Zentrix Kitchen,Home Appliances,Kitchen,Zentrix,SupplyHub Ltd,8,135.3,1082.4,42.37,31.86,32.6,3.01,Lagos,FedEx,4,No,2776,534,No,Transfer,Website
CUST4748,,Female,63,South Africa,Returning,ORD010366,4/14/2022,4/17/2022,4/27/2022,10,Delivered,PROD126,NovaTech Consoles,Gaming,Consoles,NovaTech,GlobalTech,1,224.58,224.58,37.22,148,49.05,21.84,Lagos,DHL,4,Yes,4160,743,Yes,Transfer,Store
CUST7367,Renee Patterson,Male,62,Ghana,Vip,ORD010367,2/2/2024,1/2/2024,2/4/2024,3,Returned,PROD938,Auralis Cleaning,Home Appliances,Cleaning,Auralis,SupplyHub Ltd,7,1357.34,9501.38,30.14,57.02,-146.92,-1.55,Lagos,DHL,3,No,4906,911,Yes,Transfer,Mobile_App
CUST8770,Edward Mccarty,Male,56,Kenya,New,ORD010368,7/9/2024,9/8/2024,8/9/2024,0,Returned,PROD668,OmniCore Accessories,Electronics,Accessories,OmniCore,GlobalTech,3,2314.9,6944.7,34.03,70.42,2524.27,36.35,Abuja,UPS,4,No,2969,36,No,Card,Website
CUST2399,Derek Hill,Female,39,South Africa,Vip,ORD010369,9/15/2024,9/16/2024,9/23/2024,7,Pending,PROD540,HyperGrid Shoes,Fashion,Shoes,HyperGrid,SupplyHub Ltd,5,75.43,377.15,29.41,81.93,74.65,19.79,Abuja,GIG,3,Yes,236,40,No,Transfer,Mobile_App
CUST4119,Michael Robertson,Female,51,Kenya,New,ORD010370,11/27/2022,11/30/2022,2/12/2022,2,Delivered,PROD190,Auralis Accessories,Electronics,Accessories,Auralis,GlobalTech,8,1157.14,9257.12,7.75,29.17,-1253.02,-13.54,Lagos,FedEx,0,No,4984,639,No,Transfer,Mobile_App
CUST9414,Mr. John Moon,Male,39,Nigeria,New,ORD010371,6/12/2022,6/15/2022,6/21/2022,6,Delivered,PROD362,Auralis Shoes,Fashion,Shoes,Auralis,GlobalTech,2,199.29,398.58,51.41,27.14,-54.69,-13.72,Accra,DHL,2,No,2541,11,No,Transfer,Mobile_App
CUST9047,Katherine Hicks,Male,64,Ghana,Vip,ORD010372,10/13/2022,10/14/2022,10/18/2022,4,Delivered,PROD201,HyperGrid Kitchen,Home Appliances,Kitchen,HyperGrid,GlobalTech,6,607.54,3645.24,51.15,57.9,484.41,13.29,Lagos,DHL,5,Yes,1981,374,No,Card,Marketplace
CUST8288,Tyler Barnett,Female,60,Nigeria,Returning,ORD010373,1/14/2022,1/13/2022,1/21/2022,8,Delivered,PROD873,HyperGrid Women Wear,Fashion,Women Wear,HyperGrid,SupplyHub Ltd,1,229.51,229.51,32.63,115.62,21.42,9.33,Accra,DHL,5,No,1120,11,No,Cash,Website
CUST2958,Barbara Rodriguez,Female,47,Kenya,New,ORD010374,2/14/2022,2/18/2022,2/27/2022,9,Delivered,PROD966,HyperGrid Men Wear,Fashion,Men Wear,HyperGrid,SupplyHub Ltd,8,98.48,787.84,42.49,100.62,55.45,7.04,Lagos,DHL,1,Yes,765,52,No,Wallet,Marketplace
CUST3072,Dustin Smith,Male,52,South Africa,Returning,ORD010375,6/19/2023,6/22/2023,6/29/2023,7,Delivered,PROD686,Zentrix VR,Gaming,VR,Zentrix,PrimeSource,5,406.25,2031.25,28.3,85.66,646.99,31.85,Lagos,FedEx,1,Yes,1589,18,Yes,Cash,Marketplace
CUST2967,Randy Atkinson,Female,42,Kenya,New,ORD010376,1/26/2024,1/30/2024,2/2/2024,3,Delivered,PROD129,NovaTech Gaming Accessories,Gaming,Gaming Accessories,NovaTech,PrimeSource,8,1130.65,9045.2,51.08,123.3,2370.97,26.21,Accra,FedEx,1,No,2900,143,No,Cash,Mobile_App
CUST5120,Mr. Alfred Anderson,Female,56,South Africa,New,ORD010377,8/3/2024,3/13/2024,12/3/2024,-1,Delivered,PROD115,OmniCore Cooling,Home Appliances,Cooling,OmniCore,SupplyHub Ltd,5,1171.01,5855.05,52.49,97.36,1247.43,21.31,Abuja,FedEx,0,No,4091,472,No,Transfer,Store
CUST7238,Tina Santiago,Male,54,Nigeria,New,ORD010378,2/15/2022,2/20/2022,2/23/2022,3,Cancelled,PROD674,Zentrix Consoles,Gaming,Consoles,Zentrix,PrimeSource,7,1172.54,8207.78,50.88,32.53,1329.42,16.2,Abuja,UPS,3,Yes,2026,42,No,Transfer,Marketplace
CUST7030,Nicholas Moore,Female,50,Ghana,Returning,ORD010379,5/10/2022,5/10/2022,5/9/2022,-1,Returned,PROD463,Zentrix Women Wear,Fashion,Women Wear,Zentrix,PrimeSource,3,246.5,739.5,58.96,82.57,213.67,28.89,Abuja,FedEx,4,Yes,1179,225,Yes,Cash,Website
CUST9719,Roy Smith,Female,21,Ghana,New,ORD010380,3/29/2023,3/29/2023,4/8/2023,10,Cancelled,PROD872,HyperGrid Smartphones,Electronics,Smartphones,HyperGrid,PrimeSource,5,2153.14,10765.7,52.89,72.84,-295.59,-2.75,Abuja,FedEx,1,No,2208,370,No,Cash,Website
CUST8576,Tracey Watson,Female,34,Ghana,New,ORD010381,6/29/2023,7/4/2023,7/7/2023,3,Delivered,PROD438,NovaTech Gaming Accessories,Gaming,Gaming Accessories,NovaTech,NextWave,5,680.32,3401.6,38.85,136.15,-130.4,-3.83,Lagos,GIG,4,Yes,4433,694,No,Card,Marketplace
CUST3561,April Stanton,Male,28,South Africa,New,ORD010382,7/9/2023,7/9/2023,7/19/2023,10,Returned,PROD267,HyperGrid Accessories,Electronics,Accessories,HyperGrid,NextWave,8,2390.26,19122.08,56.02,116.65,242.12,1.27,Lagos,GIG,2,No,3723,428,No,Transfer,Marketplace
CUST4741,George Stewart,Male,18,South Africa,Vip,ORD010383,2/19/2024,2/24/2024,2/23/2024,-1,Returned,PROD354,OmniCore Shoes,Fashion,Shoes,OmniCore,PrimeSource,3,77.09,231.27,15.2,132.33,-11.83,-5.12,Abuja,FedEx,1,Yes,4134,422,No,Cash,Website
CUST6708,Shawn Jenkins,Male,51,Nigeria,Returning,ORD010384,6/22/2024,6/27/2024,6/29/2024,2,Cancelled,PROD991,NovaTech Shoes,Fashion,Shoes,NovaTech,GlobalTech,6,90.09,540.54,23.24,138.76,87,16.1,Lagos,GIG,3,Yes,199,24,No,Wallet,Marketplace
CUST8848,Mark Johnson,Male,34,Nigeria,New,ORD010385,5/6/2022,5/6/2022,6/6/2022,1,Pending,PROD170,NovaTech Gaming Accessories,Gaming,Gaming Accessories,NovaTech,GlobalTech,2,552.73,1105.46,46.32,64.94,356.01,32.2,Lagos,UPS,2,Yes,3701,235,No,Wallet,Mobile_App
CUST8315,David Howard,Male,37,South Africa,Returning,ORD010386,4/3/2024,3/6/2024,3/15/2024,9,Returned,PROD491,HyperGrid Consoles,Gaming,Consoles,HyperGrid,NextWave,3,1169.04,3507.12,45.58,79.35,371.94,10.61,Accra,DHL,4,No,239,40,No,Transfer,Mobile_App
CUST6991,Beth Poole,Male,62,Ghana,New,ORD010387,3/9/2022,9/8/2022,9/15/2022,7,Returned,PROD887,HyperGrid Men Wear,Fashion,Men Wear,HyperGrid,GlobalTech,4,214.71,858.84,28.46,81.88,-117.86,-13.72,Lagos,FedEx,4,No,1562,161,No,Transfer,Store
CUST7298,,Male,36,Ghana,New,ORD010388,5/5/2024,5/5/2024,4/5/2024,-1,Delivered,PROD337,Auralis Men Wear,Fashion,Men Wear,Auralis,SupplyHub Ltd,4,84.68,338.72,20.33,125.05,27.01,7.97,Lagos,UPS,5,No,772,137,No,Card,Mobile_App
CUST1542,Raymond Rivera,Female,47,Ghana,Returning,ORD010389,1/30/2024,2/4/2024,11/2/2024,7,Delivered,PROD919,HyperGrid Cooling,Home Appliances,Cooling,HyperGrid,PrimeSource,2,821.33,1642.66,51.89,58.26,342.02,20.82,Lagos,UPS,3,No,51,3,No,Cash,Store
CUST3122,Jennifer Farley,Male,48,Nigeria,New,ORD010390,1/2/2022,1/5/2022,1/14/2022,9,Delivered,PROD238,NovaTech Kitchen,Home Appliances,Kitchen,NovaTech,GlobalTech,6,621.27,3727.62,51.98,63.95,1077.55,28.91,Abuja,UPS,1,Yes,3963,657,No,Transfer,Website
CUST9545,Kyle Davis,Female,61,Nigeria,Returning,ORD010391,1/17/2022,1/18/2022,1/24/2022,6,Returned,PROD970,OmniCore Laptops,Electronics,Laptops,OmniCore,NextWave,1,1749,1749,58,71.9,467.47,26.73,Lagos,DHL,0,Yes,2755,237,Yes,Transfer,Store
CUST3479,Sarah Welch,Male,45,Ghana,Returning,ORD010392,1/21/2022,1/21/2022,1/21/2022,0,Returned,PROD711,HyperGrid Gaming Accessories,Gaming,Gaming Accessories,HyperGrid,GlobalTech,5,654.41,3272.05,15.56,143.86,-97.62,-2.98,Abuja,UPS,3,No,1471,66,Yes,Wallet,Store
CUST7497,William Gibbs,Male,20,South Africa,New,ORD010393,3/18/2022,3/19/2022,3/24/2022,5,Returned,PROD159,Zentrix Men Wear,Fashion,Men Wear,Zentrix,SupplyHub Ltd,1,53.46,53.46,0.77,8.43,-6.19,-11.58,Accra,UPS,1,No,3016,407,No,Card,Marketplace
CUST1268,Rachel Krueger,Male,18,Ghana,New,ORD010394,10/1/2022,1/11/2022,1/17/2022,6,Delivered,PROD733,OmniCore Accessories,Electronics,Accessories,OmniCore,GlobalTech,7,617.02,4319.14,0.77,106.98,-148.18,-3.43,Lagos,DHL,5,No,1101,167,No,Card,Mobile_App
CUST2428,Jessica Thornton,Female,29,Kenya,Returning,ORD010395,2/16/2024,2/19/2024,2/18/2024,-1,Pending,PROD429,HyperGrid Gaming Accessories,Gaming,Gaming Accessories,HyperGrid,PrimeSource,5,911.87,4559.35,18.17,134.8,1103.37,24.2,Lagos,GIG,5,No,3355,150,Yes,Cash,Marketplace
CUST5099,,Female,62,Kenya,New,ORD010396,8/6/2024,6/9/2024,6/18/2024,9,Returned,PROD209,Zentrix VR,Gaming,VR,Zentrix,PrimeSource,4,524.7,2098.8,52.86,147.19,487.11,23.21,Abuja,DHL,3,No,3608,666,No,Cash,Store
CUST3868,Jessica Adams,Female,27,Ghana,New,ORD010397,8/12/2022,12/9/2022,10/12/2022,1,Cancelled,PROD363,Auralis Cleaning,Home Appliances,Cleaning,Auralis,SupplyHub Ltd,1,233.65,233.65,58.29,83.95,70.85,30.32,Abuja,FedEx,3,Yes,3159,388,No,Cash,Marketplace
CUST9008,Katelyn Holmes,Male,60,Ghana,Returning,ORD010398,1/22/2022,1/25/2022,1/29/2022,4,Delivered,PROD552,Auralis Cooling,Home Appliances,Cooling,Auralis,PrimeSource,4,561.76,2247.04,6.87,23.3,-92.95,-4.14,Lagos,DHL,5,Yes,669,129,No,Cash,Mobile_App
CUST5765,Melinda Jenkins,Female,43,Ghana,New,ORD010399,10/10/2024,10/11/2024,10/18/2024,7,Returned,PROD248,OmniCore VR,Gaming,VR,OmniCore,GlobalTech,2,256.86,513.72,24.26,59.45,124.94,24.32,Abuja,FedEx,0,No,4525,368,No,Card,Store
CUST6926,Christopher Baker,Female,53,Kenya,New,ORD010400,12/4/2023,12/3/2023,12/12/2023,9,Pending,PROD919,OmniCore Accessories,Electronics,Accessories,OmniCore,SupplyHub Ltd,7,282.7,1978.9,17.91,109.14,777.38,39.28,Lagos,DHL,5,No,2950,95,No,Card,Marketplace
CUST8610,Donald Cardenas,Male,49,Nigeria,New,ORD010401,1/23/2022,1/26/2022,1/27/2022,1,Pending,PROD512,Zentrix Gaming Accessories,Gaming,Gaming Accessories,Zentrix,NextWave,8,478.27,3826.16,20.63,123.57,1032.08,26.97,Accra,DHL,4,No,1217,77,No,Wallet,Website
CUST1541,Daniel Garcia,Female,63,South Africa,Returning,ORD010402,10/25/2023,10/25/2023,2/11/2023,8,Returned,PROD231,NovaTech Laptops,Electronics,Laptops,NovaTech,GlobalTech,5,2411.84,12059.2,41.79,50.67,3938.96,32.66,Lagos,DHL,0,No,60,12,Yes,Transfer,Store
CUST7104,,Male,32,South Africa,Returning,ORD010403,2/26/2023,2/25/2023,2/26/2023,1,Pending,PROD505,Auralis Men Wear,Fashion,Men Wear,Auralis,PrimeSource,3,176.82,530.46,42.44,117.17,-10.12,-1.91,Accra,GIG,3,No,1943,296,Yes,Cash,Website
CUST2009,Jennifer Landry,Female,51,Ghana,New,ORD010404,8/28/2023,9/1/2023,9/1/2023,0,Returned,PROD639,Zentrix Consoles,Gaming,Consoles,Zentrix,SupplyHub Ltd,5,1167.11,5835.55,22.04,7.54,2055.36,35.22,Accra,FedEx,1,No,1754,329,No,Cash,Store
CUST7155,Beth Wagner,Male,37,South Africa,Vip,ORD010405,7/29/2023,7/28/2023,8/6/2023,9,Pending,PROD999,Auralis Accessories,Electronics,Accessories,Auralis,GlobalTech,8,785.96,6287.68,6.07,40.78,2010.64,31.98,Accra,DHL,5,Yes,3813,585,No,Card,Store
CUST4505,Melissa Ewing,Male,39,South Africa,New,ORD010406,3/26/2024,3/30/2024,4/7/2024,8,Returned,PROD991,Zentrix Kitchen,Home Appliances,Kitchen,Zentrix,NextWave,5,523.73,2618.65,53.24,9.84,184.07,7.03,Accra,DHL,4,No,2346,177,No,Wallet,Marketplace
CUST2832,Michael Little,Male,54,South Africa,New,ORD010407,1/29/2024,1/31/2024,2/2/2024,2,Cancelled,PROD692,HyperGrid Consoles,Gaming,Consoles,HyperGrid,NextWave,3,406.59,1219.77,58.37,140.77,409.72,33.59,Accra,FedEx,4,Yes,2543,283,No,Card,Website
CUST3729,Maria Bird,Female,53,Nigeria,New,ORD010408,8/26/2022,8/26/2022,5/9/2022,10,Cancelled,PROD604,Auralis Smartphones,Electronics,Smartphones,Auralis,SupplyHub Ltd,3,1639.3,4917.9,15.24,74.31,-652.98,-13.28,Lagos,DHL,5,No,191,37,No,Cash,Website
CUST5285,Kimberly Lopez,Female,22,South Africa,New,ORD010409,4/27/2023,4/27/2023,6/5/2023,9,Returned,PROD152,NovaTech Accessories,Electronics,Accessories,NovaTech,PrimeSource,3,2141.49,6424.47,24.13,38.61,73.44,1.14,Lagos,GIG,5,No,1799,330,No,Card,Mobile_App
CUST9381,Kristen Grimes,Female,43,Kenya,New,ORD010410,12/8/2024,8/16/2024,8/22/2024,6,Delivered,PROD765,Zentrix VR,Gaming,VR,Zentrix,GlobalTech,2,738.51,1477.02,34.15,43.07,546.9,37.03,Lagos,DHL,3,No,623,73,No,Cash,Marketplace
CUST8527,Richard Mcfarland,Male,27,Nigeria,New,ORD010411,1/3/2023,1/6/2023,12/1/2023,6,Pending,PROD101,Zentrix Laptops,Electronics,Laptops,Zentrix,PrimeSource,2,2222.83,4445.66,31.73,23.67,-224.91,-5.06,Accra,UPS,2,No,1348,247,No,Transfer,Store
CUST8961,Timothy Mccullough,Female,61,South Africa,Returning,ORD010412,12/31/2024,1/1/2025,1/6/2025,5,Cancelled,PROD809,HyperGrid Smartphones,Electronics,Smartphones,HyperGrid,GlobalTech,7,1352.88,9470.16,7.29,101.25,-73.99,-0.78,Abuja,FedEx,5,Yes,4178,120,No,Wallet,Store
CUST9430,Jodi Castillo,Female,18,South Africa,New,ORD010413,6/23/2022,6/24/2022,6/23/2022,-1,Pending,PROD423,NovaTech Shoes,Fashion,Shoes,NovaTech,NextWave,4,37.92,151.68,23.76,20.02,29.73,19.6,Abuja,FedEx,5,No,4232,695,No,Cash,Website
CUST3404,Nicole Glover,Female,52,Kenya,Returning,ORD010414,1/29/2022,1/29/2022,2/7/2022,9,Cancelled,PROD852,NovaTech Kitchen,Home Appliances,Kitchen,NovaTech,PrimeSource,4,344.71,1378.84,1.73,102.25,429.01,31.11,Abuja,DHL,4,No,1799,303,Yes,Wallet,Marketplace
